Date,Close
25/11/19,3133.64
22/11/19,3110.29
21/11/19,3103.54
20/11/19,3108.46
19/11/19,3120.18
18/11/19,3122.03
15/11/19,3120.46
14/11/19,3096.63
13/11/19,3094.04
12/11/19,3091.84
11/11/19,3087.01
8/11/19,3093.08
7/11/19,3085.18
6/11/19,3076.78
5/11/19,3074.62
4/11/19,3078.27
1/11/19,3066.91
31/10/19,3037.56
30/10/19,3046.77
29/10/19,3036.89
28/10/19,3039.42
25/10/19,3022.55
24/10/19,3010.29
23/10/19,3004.52
22/10/19,2995.99
21/10/19,3006.72
18/10/19,2986.2
17/10/19,2997.95
16/10/19,2989.69
15/10/19,2995.68
14/10/19,2966.15
11/10/19,2970.27
10/10/19,2938.13
9/10/19,2919.4
8/10/19,2893.06
7/10/19,2938.79
4/10/19,2952.01
3/10/19,2910.63
2/10/19,2887.61
1/10/19,2940.25
30/09/19,2976.74
27/09/19,2961.79
26/09/19,2977.62
25/09/19,2984.87
24/09/19,2966.6
23/09/19,2991.78
20/09/19,2992.07
19/09/19,3006.79
18/09/19,3006.73
17/09/19,3005.7
16/09/19,2997.96
13/09/19,3007.39
12/9/19,3009.57
11/9/19,3000.93
10/9/19,2979.39
9/9/19,2978.43
6/9/19,2978.71
5/9/19,2976
4/9/19,2937.78
3/9/19,2906.27
30/08/19,2926.46
29/08/19,2924.58
28/08/19,2887.94
27/08/19,2869.16
26/08/19,2878.38
23/08/19,2847.11
22/08/19,2922.95
21/08/19,2924.43
20/08/19,2900.51
19/08/19,2923.65
16/08/19,2888.68
15/08/19,2847.6
14/08/19,2840.6
13/08/19,2926.32
12/8/19,2883.09
9/8/19,2918.65
8/8/19,2938.09
7/8/19,2883.98
6/8/19,2881.77
5/8/19,2844.74
2/8/19,2932.05
1/8/19,2953.56
31/07/19,2980.38
30/07/19,3013.18
29/07/19,3020.97
26/07/19,3025.86
25/07/19,3003.67
24/07/19,3019.56
23/07/19,3005.47
22/07/19,2985.03
19/07/19,2976.61
18/07/19,2995.11
17/07/19,2984.42
16/07/19,3004.04
15/07/19,3014.3
12/7/19,3013.77
11/7/19,2999.91
10/7/19,2993.07
9/7/19,2979.63
8/7/19,2975.95
5/7/19,2990.41
3/7/19,2995.82
2/7/19,2973.01
1/7/19,2964.33
28/06/19,2941.76
27/06/19,2924.92
26/06/19,2913.78
25/06/19,2917.38
24/06/19,2945.35
21/06/19,2950.46
20/06/19,2954.18
19/06/19,2926.46
18/06/19,2917.75
17/06/19,2889.67
14/06/19,2886.98
13/06/19,2891.64
12/6/19,2879.84
11/6/19,2885.72
10/6/19,2886.73
7/6/19,2873.34
6/6/19,2843.49
5/6/19,2826.15
4/6/19,2803.27
3/6/19,2744.45
31/05/19,2752.06
30/05/19,2788.86
29/05/19,2783.02
28/05/19,2802.39
24/05/19,2826.06
23/05/19,2822.24
22/05/19,2856.27
21/05/19,2864.36
20/05/19,2840.23
17/05/19,2859.53
16/05/19,2876.32
15/05/19,2850.96
14/05/19,2834.41
13/05/19,2811.87
10/5/19,2881.4
9/5/19,2870.72
8/5/19,2879.42
7/5/19,2884.05
6/5/19,2932.47
3/5/19,2945.64
2/5/19,2917.52
1/5/19,2923.73
30/04/19,2945.83
29/04/19,2943.03
26/04/19,2939.88
25/04/19,2926.17
24/04/19,2927.25
23/04/19,2933.68
22/04/19,2907.97
18/04/19,2905.03
17/04/19,2900.45
16/04/19,2907.06
15/04/19,2905.58
12/4/19,2907.41
11/4/19,2888.32
10/4/19,2888.21
9/4/19,2878.2
8/4/19,2895.77
5/4/19,2892.74
4/4/19,2879.39
3/4/19,2873.4
2/4/19,2867.24
1/4/19,2867.19
29/03/19,2834.4
28/03/19,2815.44
27/03/19,2805.37
26/03/19,2818.46
25/03/19,2798.36
22/03/19,2800.71
21/03/19,2854.88
20/03/19,2824.23
19/03/19,2832.57
18/03/19,2832.94
15/03/19,2822.48
14/03/19,2808.48
13/03/19,2810.92
12/3/19,2791.52
11/3/19,2783.3
8/3/19,2743.07
7/3/19,2748.93
6/3/19,2771.45
5/3/19,2789.65
4/3/19,2792.81
1/3/19,2803.69
28/02/19,2784.49
27/02/19,2792.38
26/02/19,2793.9
25/02/19,2796.11
22/02/19,2792.67
21/02/19,2774.88
20/02/19,2784.7
19/02/19,2779.76
15/02/19,2775.6
14/02/19,2745.73
13/02/19,2753.03
12/2/19,2744.73
11/2/19,2709.8
8/2/19,2707.88
7/2/19,2706.05
6/2/19,2731.61
5/2/19,2737.7
4/2/19,2724.87
1/2/19,2706.53
31/01/19,2704.1
30/01/19,2681.05
29/01/19,2640
28/01/19,2643.85
25/01/19,2664.76
24/01/19,2642.33
23/01/19,2638.7
22/01/19,2632.9
18/01/19,2670.71
17/01/19,2635.96
16/01/19,2616.1
15/01/19,2610.3
14/01/19,2582.61
11/1/19,2596.26
10/1/19,2596.64
9/1/19,2584.96
8/1/19,2574.41
7/1/19,2549.69
4/1/19,2531.94
3/1/19,2447.89
2/1/19,2510.03
31/12/18,2506.85
28/12/18,2485.74
27/12/18,2488.83
26/12/18,2467.7
24/12/18,2351.1
21/12/18,2416.62
20/12/18,2467.42
19/12/18,2506.96
18/12/18,2546.16
17/12/18,2545.94
14/12/18,2599.95
13/12/18,2650.54
12/12/18,2651.07
11/12/18,2636.78
10/12/18,2637.72
7/12/18,2633.08
6/12/18,2695.95
4/12/18,2700.06
3/12/18,2790.37
30/11/18,2760.17
29/11/18,2737.76
28/11/18,2743.79
27/11/18,2682.17
26/11/18,2673.45
23/11/18,2632.56
21/11/18,2649.93
20/11/18,2641.89
19/11/18,2690.73
16/11/18,2736.27
15/11/18,2730.2
14/11/18,2701.58
13/11/18,2722.18
12/11/18,2726.22
9/11/18,2781.01
8/11/18,2806.83
7/11/18,2813.89
6/11/18,2755.45
5/11/18,2738.31
2/11/18,2723.06
1/11/18,2740.37
31/10/18,2711.74
30/10/18,2682.63
29/10/18,2641.25
26/10/18,2658.69
25/10/18,2705.57
24/10/18,2656.1
23/10/18,2740.69
22/10/18,2755.88
19/10/18,2767.78
18/10/18,2768.78
17/10/18,2809.21
16/10/18,2809.92
15/10/18,2750.79
12/10/18,2767.13
11/10/18,2728.37
10/10/18,2785.68
9/10/18,2880.34
8/10/18,2884.43
5/10/18,2885.57
4/10/18,2901.61
3/10/18,2925.51
2/10/18,2923.43
1/10/18,2924.59
28/09/18,2913.98
27/09/18,2914
26/09/18,2905.97
25/09/18,2915.56
24/09/18,2919.37
21/09/18,2929.67
20/09/18,2930.75
19/09/18,2907.95
18/09/18,2904.31
17/09/18,2888.8
14/09/18,2904.98
13/09/18,2904.18
12/9/18,2888.92
11/9/18,2887.89
10/9/18,2877.13
7/9/18,2871.68
6/9/18,2878.05
5/9/18,2888.6
4/9/18,2896.72
31/08/18,2901.52
30/08/18,2901.13
29/08/18,2914.04
28/08/18,2897.52
27/08/18,2896.74
24/08/18,2874.69
23/08/18,2856.98
22/08/18,2861.82
21/08/18,2862.96
20/08/18,2857.05
17/08/18,2850.13
16/08/18,2840.69
15/08/18,2818.37
14/08/18,2839.96
13/08/18,2821.93
10/8/18,2833.28
9/8/18,2853.58
8/8/18,2857.7
7/8/18,2858.45
6/8/18,2850.4
3/8/18,2840.35
2/8/18,2827.22
1/8/18,2813.36
31/07/18,2816.29
30/07/18,2802.6
27/07/18,2818.82
26/07/18,2837.44
25/07/18,2846.07
24/07/18,2820.4
23/07/18,2806.98
20/07/18,2801.83
19/07/18,2804.49
18/07/18,2815.62
17/07/18,2809.55
16/07/18,2798.43
13/07/18,2801.31
12/7/18,2798.29
11/7/18,2774.02
10/7/18,2793.84
9/7/18,2784.17
6/7/18,2759.82
5/7/18,2736.61
3/7/18,2713.22
2/7/18,2726.71
29/06/18,2718.37
28/06/18,2716.31
27/06/18,2699.63
26/06/18,2723.06
25/06/18,2717.07
22/06/18,2754.88
21/06/18,2749.76
20/06/18,2767.32
19/06/18,2762.59
18/06/18,2773.75
15/06/18,2779.66
14/06/18,2782.49
13/06/18,2775.63
12/6/18,2786.85
11/6/18,2782
8/6/18,2779.03
7/6/18,2770.37
6/6/18,2772.35
5/6/18,2748.8
4/6/18,2746.87
1/6/18,2734.62
31/05/18,2705.27
30/05/18,2724.01
29/05/18,2689.86
25/05/18,2721.33
24/05/18,2727.76
23/05/18,2733.29
22/05/18,2724.44
21/05/18,2733.01
18/05/18,2712.97
17/05/18,2720.13
16/05/18,2722.46
15/05/18,2711.45
14/05/18,2730.13
11/5/18,2727.72
10/5/18,2723.07
9/5/18,2697.79
8/5/18,2671.92
7/5/18,2672.63
4/5/18,2663.42
3/5/18,2629.73
2/5/18,2635.67
1/5/18,2654.8
30/04/18,2648.05
27/04/18,2669.91
26/04/18,2666.94
25/04/18,2639.4
24/04/18,2634.56
23/04/18,2670.29
20/04/18,2670.14
19/04/18,2693.13
18/04/18,2708.64
17/04/18,2706.39
16/04/18,2677.84
13/04/18,2656.3
12/4/18,2663.99
11/4/18,2642.19
10/4/18,2656.87
9/4/18,2613.16
6/4/18,2604.47
5/4/18,2662.84
4/4/18,2644.69
3/4/18,2614.45
2/4/18,2581.88
30/03/18,2640.87
28/03/18,2605
27/03/18,2612.62
26/03/18,2658.55
23/03/18,2588.26
22/03/18,2643.69
21/03/18,2711.93
20/03/18,2716.94
19/03/18,2712.92
16/03/18,2752.01
15/03/18,2747.33
14/03/18,2749.48
13/03/18,2765.31
12/3/18,2783.02
9/3/18,2786.57
8/3/18,2738.97
7/3/18,2726.8
6/3/18,2728.12
5/3/18,2720.94
2/3/18,2691.25
1/3/18,2677.67
28/02/18,2713.83
27/02/18,2744.28
26/02/18,2779.6
23/02/18,2747.3
22/02/18,2703.96
21/02/18,2701.33
20/02/18,2716.26
16/02/18,2732.22
15/02/18,2731.2
14/02/18,2698.63
13/02/18,2662.94
12/2/18,2656
9/2/18,2619.55
8/2/18,2581
7/2/18,2681.66
6/2/18,2695.14
5/2/18,2648.94
2/2/18,2762.13
1/2/18,2821.98
31/01/18,2823.81
30/01/18,2822.43
29/01/18,2853.53
26/01/18,2872.87
25/01/18,2839.25
24/01/18,2837.54
23/01/18,2839.13
22/01/18,2832.97
19/01/18,2810.3
18/01/18,2798.03
17/01/18,2802.56
16/01/18,2776.42
12/1/18,2786.24
11/1/18,2767.56
10/1/18,2748.23
9/1/18,2751.29
8/1/18,2747.71
5/1/18,2743.15
4/1/18,2723.99
3/1/18,2713.06
2/1/18,2695.81
29/12/17,2673.61
28/12/17,2687.54
27/12/17,2682.62
26/12/17,2680.5
22/12/17,2683.34
21/12/17,2684.57
20/12/17,2679.25
19/12/17,2681.47
18/12/17,2690.16
15/12/17,2675.81
14/12/17,2652.01
13/12/17,2662.85
12/12/17,2664.11
11/12/17,2659.99
8/12/17,2651.5
7/12/17,2636.98
6/12/17,2629.27
5/12/17,2629.57
4/12/17,2639.44
1/12/17,2642.22
30/11/17,2647.58
29/11/17,2626.07
28/11/17,2627.04
27/11/17,2601.42
24/11/17,2602.42
22/11/17,2597.08
21/11/17,2599.03
20/11/17,2582.14
17/11/17,2578.85
16/11/17,2585.64
15/11/17,2564.62
14/11/17,2578.87
13/11/17,2584.84
10/11/17,2582.3
9/11/17,2584.62
8/11/17,2594.38
7/11/17,2590.64
6/11/17,2591.13
3/11/17,2587.84
2/11/17,2579.85
1/11/17,2579.36
31/10/17,2575.26
30/10/17,2572.83
27/10/17,2581.07
26/10/17,2560.4
25/10/17,2557.15
24/10/17,2569.13
23/10/17,2564.98
20/10/17,2575.21
19/10/17,2562.1
18/10/17,2561.26
17/10/17,2559.36
16/10/17,2557.64
13/10/17,2553.17
12/10/17,2550.93
11/10/17,2555.24
10/10/17,2550.64
9/10/17,2544.73
6/10/17,2549.33
5/10/17,2552.07
4/10/17,2537.74
3/10/17,2534.58
2/10/17,2529.12
29/09/17,2519.36
28/09/17,2510.06
27/09/17,2507.04
26/09/17,2496.84
25/09/17,2496.66
22/09/17,2502.22
21/09/17,2500.6
20/09/17,2508.24
19/09/17,2506.65
18/09/17,2503.87
15/09/17,2500.23
14/09/17,2495.62
13/09/17,2498.37
12/9/17,2496.48
11/9/17,2488.11
8/9/17,2461.43
7/9/17,2465.1
6/9/17,2465.54
5/9/17,2457.85
1/9/17,2476.55
31/08/17,2471.65
30/08/17,2457.59
29/08/17,2446.3
28/08/17,2444.24
25/08/17,2443.05
24/08/17,2438.97
23/08/17,2444.04
22/08/17,2452.51
21/08/17,2428.37
18/08/17,2425.55
17/08/17,2430.01
16/08/17,2468.11
15/08/17,2464.61
14/08/17,2465.84
11/8/17,2441.32
10/8/17,2438.21
9/8/17,2474.02
8/8/17,2474.92
7/8/17,2480.91
4/8/17,2476.83
3/8/17,2472.16
2/8/17,2477.57
1/8/17,2476.35
31/07/17,2470.3
28/07/17,2472.1
27/07/17,2475.42
26/07/17,2477.83
25/07/17,2477.13
24/07/17,2469.91
21/07/17,2472.54
20/07/17,2473.45
19/07/17,2473.83
18/07/17,2460.61
17/07/17,2459.14
14/07/17,2459.27
13/07/17,2447.83
12/7/17,2443.25
11/7/17,2425.53
10/7/17,2427.43
7/7/17,2425.18
6/7/17,2409.75
5/7/17,2432.54
3/7/17,2429.01
30/06/17,2423.41
29/06/17,2419.7
28/06/17,2440.69
27/06/17,2419.38
26/06/17,2439.07
23/06/17,2438.3
22/06/17,2434.5
21/06/17,2435.61
20/06/17,2437.03
19/06/17,2453.46
16/06/17,2433.15
15/06/17,2432.46
14/06/17,2437.92
13/06/17,2440.35
12/6/17,2429.39
9/6/17,2431.77
8/6/17,2433.79
7/6/17,2433.14
6/6/17,2429.33
5/6/17,2436.1
2/6/17,2439.07
1/6/17,2430.06
31/05/17,2411.8
30/05/17,2412.91
26/05/17,2415.82
25/05/17,2415.07
24/05/17,2404.39
23/05/17,2398.42
22/05/17,2394.02
19/05/17,2381.73
18/05/17,2365.72
17/05/17,2357.03
16/05/17,2400.67
15/05/17,2402.32
12/5/17,2390.9
11/5/17,2394.44
10/5/17,2399.63
9/5/17,2396.92
8/5/17,2399.38
5/5/17,2399.29
4/5/17,2389.52
3/5/17,2388.13
2/5/17,2391.17
1/5/17,2388.33
28/04/17,2384.2
27/04/17,2388.77
26/04/17,2387.45
25/04/17,2388.61
24/04/17,2374.15
21/04/17,2348.69
20/04/17,2355.84
19/04/17,2338.17
18/04/17,2342.19
17/04/17,2349.01
13/04/17,2328.95
12/4/17,2344.93
11/4/17,2353.78
10/4/17,2357.16
7/4/17,2355.54
6/4/17,2357.49
5/4/17,2352.95
4/4/17,2360.16
3/4/17,2358.84
31/03/17,2362.72
30/03/17,2368.06
29/03/17,2361.13
28/03/17,2358.57
27/03/17,2341.59
24/03/17,2343.98
23/03/17,2345.96
22/03/17,2348.45
21/03/17,2344.02
20/03/17,2373.47
17/03/17,2378.25
16/03/17,2381.38
15/03/17,2385.26
14/03/17,2365.45
13/03/17,2373.47
10/3/17,2372.6
9/3/17,2364.87
8/3/17,2362.98
7/3/17,2368.39
6/3/17,2375.31
3/3/17,2383.12
2/3/17,2381.92
1/3/17,2395.96
28/02/17,2363.64
27/02/17,2369.75
24/02/17,2367.34
23/02/17,2363.81
22/02/17,2362.82
21/02/17,2365.38
17/02/17,2351.16
16/02/17,2347.22
15/02/17,2349.25
14/02/17,2337.58
13/02/17,2328.25
10/2/17,2316.1
9/2/17,2307.87
8/2/17,2294.67
7/2/17,2293.08
6/2/17,2292.56
3/2/17,2297.42
2/2/17,2280.85
1/2/17,2279.55
31/01/17,2278.87
30/01/17,2280.9
27/01/17,2294.69
26/01/17,2296.68
25/01/17,2298.37
24/01/17,2280.07
23/01/17,2265.2
20/01/17,2271.31
19/01/17,2263.69
18/01/17,2271.89
17/01/17,2267.89
13/01/17,2274.64
12/1/17,2270.44
11/1/17,2275.32
10/1/17,2268.9
9/1/17,2268.9
6/1/17,2276.98
5/1/17,2269
4/1/17,2270.75
3/1/17,2257.83
30/12/16,2238.83
29/12/16,2249.26
28/12/16,2249.92
27/12/16,2268.88
23/12/16,2263.79
22/12/16,2260.96
21/12/16,2265.18
20/12/16,2270.76
19/12/16,2262.53
16/12/16,2258.07
15/12/16,2262.03
14/12/16,2253.28
13/12/16,2271.72
12/12/16,2256.96
9/12/16,2259.53
8/12/16,2246.19
7/12/16,2241.35
6/12/16,2212.23
5/12/16,2204.71
2/12/16,2191.95
1/12/16,2191.08
30/11/16,2198.81
29/11/16,2204.66
28/11/16,2201.72
25/11/16,2213.35
23/11/16,2204.72
22/11/16,2202.94
21/11/16,2198.18
18/11/16,2181.9
17/11/16,2187.12
16/11/16,2176.94
15/11/16,2180.39
14/11/16,2164.2
11/11/16,2164.45
10/11/16,2167.48
9/11/16,2163.26
8/11/16,2139.56
7/11/16,2131.52
4/11/16,2085.18
3/11/16,2088.66
2/11/16,2097.94
1/11/16,2111.72
31/10/16,2126.15
28/10/16,2126.41
27/10/16,2133.04
26/10/16,2139.43
25/10/16,2143.16
24/10/16,2151.33
21/10/16,2141.16
20/10/16,2141.34
19/10/16,2144.29
18/10/16,2139.6
17/10/16,2126.5
14/10/16,2132.98
13/10/16,2132.55
12/10/16,2139.18
11/10/16,2136.73
10/10/16,2163.66
7/10/16,2153.74
6/10/16,2160.77
5/10/16,2159.73
4/10/16,2150.49
3/10/16,2161.2
30/09/16,2168.27
29/09/16,2151.13
28/09/16,2171.37
27/09/16,2159.93
26/09/16,2146.1
23/09/16,2164.69
22/09/16,2177.18
21/09/16,2163.12
20/09/16,2139.76
19/09/16,2139.12
16/09/16,2139.16
15/09/16,2147.26
14/09/16,2125.77
13/09/16,2127.02
12/9/16,2159.04
9/9/16,2127.81
8/9/16,2181.3
7/9/16,2186.16
6/9/16,2186.48
2/9/16,2179.98
1/9/16,2170.86
31/08/16,2170.95
30/08/16,2176.12
29/08/16,2180.38
26/08/16,2169.04
25/08/16,2172.47
24/08/16,2175.44
23/08/16,2186.9
22/08/16,2182.64
19/08/16,2183.87
18/08/16,2187.02
17/08/16,2182.22
16/08/16,2178.15
15/08/16,2190.15
12/8/16,2184.05
11/8/16,2185.79
10/8/16,2175.49
9/8/16,2181.74
8/8/16,2180.89
5/8/16,2182.87
4/8/16,2164.25
3/8/16,2163.79
2/8/16,2157.03
1/8/16,2170.84
29/07/16,2173.6
28/07/16,2170.06
27/07/16,2166.58
26/07/16,2169.18
25/07/16,2168.48
22/07/16,2175.03
21/07/16,2165.17
20/07/16,2173.02
19/07/16,2163.78
18/07/16,2166.89
15/07/16,2161.74
14/07/16,2163.75
13/07/16,2152.43
12/7/16,2152.14
11/7/16,2137.16
8/7/16,2129.9
7/7/16,2097.9
6/7/16,2099.73
5/7/16,2088.55
1/7/16,2102.95
30/06/16,2098.86
29/06/16,2070.77
28/06/16,2036.09
27/06/16,2000.54
24/06/16,2037.41
23/06/16,2113.32
22/06/16,2085.45
21/06/16,2088.9
20/06/16,2083.25
17/06/16,2071.22
16/06/16,2077.99
15/06/16,2071.5
14/06/16,2075.32
13/06/16,2079.06
10/6/16,2096.07
9/6/16,2115.48
8/6/16,2119.12
7/6/16,2112.13
6/6/16,2109.41
3/6/16,2099.13
2/6/16,2105.26
1/6/16,2099.33
31/05/16,2096.96
27/05/16,2099.06
26/05/16,2090.1
25/05/16,2090.54
24/05/16,2076.06
23/05/16,2048.04
20/05/16,2052.32
19/05/16,2040.04
18/05/16,2047.63
17/05/16,2047.21
16/05/16,2066.66
13/05/16,2046.61
12/5/16,2064.11
11/5/16,2064.46
10/5/16,2084.39
9/5/16,2058.69
6/5/16,2057.14
5/5/16,2050.63
4/5/16,2051.12
3/5/16,2063.37
2/5/16,2081.43
29/04/16,2065.3
28/04/16,2075.81
27/04/16,2095.15
26/04/16,2091.7
25/04/16,2087.79
22/04/16,2091.58
21/04/16,2091.48
20/04/16,2102.4
19/04/16,2100.8
18/04/16,2094.34
15/04/16,2080.73
14/04/16,2082.78
13/04/16,2082.42
12/4/16,2061.72
11/4/16,2041.99
8/4/16,2047.6
7/4/16,2041.91
6/4/16,2066.66
5/4/16,2045.17
4/4/16,2066.13
1/4/16,2072.78
31/03/16,2059.74
30/03/16,2063.95
29/03/16,2055.01
28/03/16,2037.05
24/03/16,2035.94
23/03/16,2036.71
22/03/16,2049.8
21/03/16,2051.6
18/03/16,2049.58
17/03/16,2040.59
16/03/16,2027.22
15/03/16,2015.93
14/03/16,2019.64
11/3/16,2022.19
10/3/16,1989.57
9/3/16,1989.26
8/3/16,1979.26
7/3/16,2001.76
4/3/16,1999.99
3/3/16,1993.4
2/3/16,1986.45
1/3/16,1978.35
29/02/16,1932.23
26/02/16,1948.05
25/02/16,1951.7
24/02/16,1929.8
23/02/16,1921.27
22/02/16,1945.5
19/02/16,1917.78
18/02/16,1917.83
17/02/16,1926.82
16/02/16,1895.58
12/2/16,1864.78
11/2/16,1829.08
10/2/16,1851.86
9/2/16,1852.21
8/2/16,1853.44
5/2/16,1880.05
4/2/16,1915.45
3/2/16,1912.53
2/2/16,1903.03
1/2/16,1939.38
29/01/16,1940.24
28/01/16,1893.36
27/01/16,1882.95
26/01/16,1903.63
25/01/16,1877.08
22/01/16,1906.9
21/01/16,1868.99
20/01/16,1859.33
19/01/16,1881.33
15/01/16,1880.33
14/01/16,1921.84
13/01/16,1890.28
12/1/16,1938.68
11/1/16,1923.67
8/1/16,1922.03
7/1/16,1943.09
6/1/16,1990.26
5/1/16,2016.71
4/1/16,2012.66
31/12/15,2043.94
30/12/15,2063.36
29/12/15,2078.36
28/12/15,2056.5
25/12/15,2060.99
24/12/15,2060.99
23/12/15,2064.29
22/12/15,2038.97
21/12/15,2021.15
18/12/15,2005.55
17/12/15,2041.89
16/12/15,2073.07
15/12/15,2043.41
14/12/15,2021.94
11/12/15,2012.37
10/12/15,2052.23
9/12/15,2047.62
8/12/15,2063.59
7/12/15,2077.07
4/12/15,2091.69
3/12/15,2049.62
2/12/15,2079.51
1/12/15,2102.63
30/11/15,2080.41
27/11/15,2090.11
26/11/15,2088.87
25/11/15,2088.87
24/11/15,2089.14
23/11/15,2086.59
20/11/15,2089.17
19/11/15,2081.24
18/11/15,2083.58
17/11/15,2050.44
16/11/15,2053.19
13/11/15,2023.04
12/11/15,2045.97
11/11/15,2075
10/11/15,2081.72
9/11/15,2078.58
6/11/15,2099.2
5/11/15,2099.93
4/11/15,2102.31
3/11/15,2109.79
2/11/15,2104.05
30/10/15,2079.36
29/10/15,2089.41
28/10/15,2090.35
27/10/15,2065.89
26/10/15,2071.18
23/10/15,2075.15
22/10/15,2052.51
21/10/15,2018.94
20/10/15,2030.77
19/10/15,2033.66
16/10/15,2033.11
15/10/15,2023.86
14/10/15,1994.24
13/10/15,2003.69
12/10/15,2017.46
9/10/15,2014.89
8/10/15,2013.43
7/10/15,1995.83
6/10/15,1979.92
5/10/15,1987.05
2/10/15,1951.36
1/10/15,1923.82
30/09/15,1920.03
29/09/15,1884.09
28/09/15,1881.77
25/09/15,1931.34
24/09/15,1932.24
23/09/15,1938.76
22/09/15,1942.74
21/09/15,1966.97
18/09/15,1958.03
17/09/15,1990.2
16/09/15,1995.31
15/09/15,1978.09
14/09/15,1953.03
11/9/15,1961.05
10/9/15,1952.29
9/9/15,1942.04
8/9/15,1969.41
7/9/15,1921.22
4/9/15,1921.22
3/9/15,1951.13
2/9/15,1948.86
1/9/15,1913.85
31/08/15,1972.18
28/08/15,1988.87
27/08/15,1987.66
26/08/15,1940.51
25/08/15,1867.61
24/08/15,1893.21
21/08/15,1970.89
20/08/15,2035.73
19/08/15,2079.61
18/08/15,2096.92
17/08/15,2102.44
14/08/15,2091.54
13/08/15,2083.39
12/8/15,2086.05
11/8/15,2084.07
10/8/15,2104.18
7/8/15,2077.57
6/8/15,2083.56
5/8/15,2099.84
4/8/15,2093.32
3/8/15,2098.04
31/07/15,2103.84
30/07/15,2108.63
29/07/15,2108.57
28/07/15,2093.25
27/07/15,2067.64
24/07/15,2079.65
23/07/15,2102.15
22/07/15,2114.15
21/07/15,2119.21
20/07/15,2128.28
17/07/15,2126.64
16/07/15,2124.29
15/07/15,2107.4
14/07/15,2108.95
13/07/15,2099.6
10/7/15,2076.62
9/7/15,2051.31
8/7/15,2046.68
7/7/15,2081.34
6/7/15,2068.76
3/7/15,2076.78
2/7/15,2076.78
1/7/15,2077.42
30/06/15,2063.11
29/06/15,2057.64
26/06/15,2101.49
25/06/15,2102.31
24/06/15,2108.58
23/06/15,2124.2
22/06/15,2122.85
19/06/15,2109.99
18/06/15,2121.24
17/06/15,2100.44
16/06/15,2096.29
15/06/15,2084.43
12/6/15,2094.11
11/6/15,2108.86
10/6/15,2105.2
9/6/15,2080.15
8/6/15,2079.28
5/6/15,2092.83
4/6/15,2095.84
3/6/15,2114.07
2/6/15,2109.6
1/6/15,2111.73
29/05/15,2107.39
28/05/15,2120.79
27/05/15,2123.48
26/05/15,2104.2
25/05/15,2126.06
22/05/15,2126.06
21/05/15,2130.82
20/05/15,2125.85
19/05/15,2127.83
18/05/15,2129.2
15/05/15,2122.73
14/05/15,2121.1
13/05/15,2098.48
12/5/15,2099.12
11/5/15,2105.33
8/5/15,2116.1
7/5/15,2088
6/5/15,2080.15
5/5/15,2089.46
4/5/15,2114.49
1/5/15,2108.29
30/04/15,2085.51
29/04/15,2106.85
28/04/15,2114.76
27/04/15,2108.92
24/04/15,2117.69
23/04/15,2112.93
22/04/15,2107.96
21/04/15,2097.29
20/04/15,2100.4
17/04/15,2081.18
16/04/15,2104.99
15/04/15,2106.63
14/04/15,2095.84
13/04/15,2092.43
10/4/15,2102.06
9/4/15,2091.18
8/4/15,2081.9
7/4/15,2076.33
6/4/15,2080.62
3/4/15,2066.96
2/4/15,2066.96
1/4/15,2059.69
31/03/15,2067.89
30/03/15,2086.24
27/03/15,2061.02
26/03/15,2056.15
25/03/15,2061.05
24/03/15,2091.5
23/03/15,2104.42
20/03/15,2108.1
19/03/15,2089.27
18/03/15,2099.5
17/03/15,2074.28
16/03/15,2081.19
13/03/15,2053.4
12/3/15,2065.95
11/3/15,2040.24
10/3/15,2044.16
9/3/15,2079.43
6/3/15,2071.26
5/3/15,2101.04
4/3/15,2098.53
3/3/15,2107.78
2/3/15,2117.39
27/02/15,2104.5
26/02/15,2110.74
25/02/15,2113.86
24/02/15,2115.48
23/02/15,2109.66
20/02/15,2110.3
19/02/15,2097.45
18/02/15,2099.68
17/02/15,2100.34
16/02/15,2096.99
13/02/15,2096.99
12/2/15,2088.48
11/2/15,2068.53
10/2/15,2068.59
9/2/15,2046.74
6/2/15,2055.47
5/2/15,2062.52
4/2/15,2041.51
3/2/15,2050.03
2/2/15,2020.85
30/01/15,1994.99
29/01/15,2021.25
28/01/15,2002.16
27/01/15,2029.55
26/01/15,2057.09
23/01/15,2051.82
22/01/15,2063.15
21/01/15,2032.12
20/01/15,2022.55
19/01/15,2019.42
16/01/15,2019.42
15/01/15,1992.67
14/01/15,2011.27
13/01/15,2023.03
12/1/15,2028.26
9/1/15,2044.81
8/1/15,2062.14
7/1/15,2025.9
6/1/15,2002.61
5/1/15,2020.58
2/1/15,2058.2
1/1/15,2058.9
31/12/14,2058.9
30/12/14,2080.35
29/12/14,2090.57
26/12/14,2088.77
25/12/14,2081.88
24/12/14,2081.88
23/12/14,2082.17
22/12/14,2078.54
19/12/14,2070.65
18/12/14,2061.23
